,dataset,SR,SR_time,TPOT,TPOTSR,AK,AKSR,LR,timeTPOT,timeTPOTSR,timeAK,timeAKSR,meanguess,generations,function_set,epochs,max_TPOT_time,
637,0-xiongwidth.csv,0.419616118,50.14788699,0.256065421,0.141752956,0.544114732,2.382004063,0.173548427,601.8144197,600.7330577,325.1296329,59.30903149,1.265439865,50,"['add', 'sub', 'mul', 'div']",,10,
638,0-xiongwidth.csv,0.662139741,38.32978606,0.237698462,0.221668718,0.428962538,1.365168258,0.222400806,600.9977965,600.7422886,173.5204844,40.24342418,1.354033876,50,"['add', 'sub', 'mul', 'div']",,10,
639,0-xiongwidth.csv,1.131836042,46.43951344,0.269333551,0.290693637,2.295672223,2.701242987,0.366373989,602.1754735,601.8729067,39.84450436,36.97572207,1.534614443,50,"['add', 'sub', 'mul', 'div']",,10,
640,0-xiongwidth.csv,2.08998486,38.78973484,0.622471209,0.895772742,0.611292192,4.976636812,0.38306206,601.0787067,602.1633239,207.0016911,218.5803897,1.582484988,50,"['add', 'sub', 'mul', 'div']",,10,
641,0-xiongwidth.csv,1.222805913,34.29430008,0.336373222,0.355986576,0.555069927,0.419233643,0.276915385,600.3694496,604.5146484,200.6117458,215.6461825,1.378664655,50,"['add', 'sub', 'mul', 'div']",,10,
642,0-xiongwidth.csv,1.334662192,38.85335827,0.212693342,0.262007853,2.70121068,1.835387333,0.263201565,600.6746788,600.4032183,176.0430789,196.2125823,1.545908929,50,"['add', 'sub', 'mul', 'div']",,10,
643,0-xiongwidth.csv,0.21407584,41.80374241,0.190667867,0.11009844,0.448363737,0.321986917,0.18583858,600.3728631,600.4082274,204.1078739,219.4492354,1.163974608,50,"['add', 'sub', 'mul', 'div']",,10,
644,0-xiongwidth.csv,0.220224125,40.79027772,0.15966371,0.139328869,2.582472811,3.098067911,0.198748374,600.836967,601.2329197,32.8029902,28.62512684,1.263885841,50,"['add', 'sub', 'mul', 'div']",,10,
645,0-xiongwidth.csv,1.481891009,33.67923307,0.325027145,0.419186754,2.813368183,2.844255082,0.445388892,600.4253635,600.6690438,28.20642734,29.76277041,1.622462741,50,"['add', 'sub', 'mul', 'div']",,10,
646,0-xiongwidth.csv,0.516253848,38.83388829,0.179263258,0.22696325,3.122823311,3.095091694,0.259340364,600.4658444,600.5189397,27.02493572,25.96432662,1.16140492,50,"['add', 'sub', 'mul', 'div']",,10,
647,0-xiongwidth.csv,1.75600677,34.60512638,0.285283761,0.257765282,1.829509939,0.586669747,0.166691102,600.6944482,600.2890475,34.44870472,84.6205864,0.846748877,50,"['add', 'sub', 'mul', 'div']",,10,
648,0-xiongwidth.csv,1.244459569,36.89758277,0.41025026,0.415038294,0.299746136,0.450908554,0.412232306,600.4860897,600.4805448,137.4475405,220.3882737,1.452169317,50,"['add', 'sub', 'mul', 'div']",,10,
649,0-xiongwidth.csv,0.62257297,37.63475394,0.165484392,0.185435026,2.307840139,4.320295359,0.206508879,600.8450944,600.6186311,34.81351519,22.40319371,1.019961867,50,"['add', 'sub', 'mul', 'div']",,10,
650,0-yin-Fmax.csv,0.099609947,42.03409982,0.023847557,0.023529595,0.025385847,0.028808594,0.065221366,607.3115072,600.9076791,54.11130524,63.54969621,0.443563212,50,"['add', 'sub', 'mul', 'div']",,10,
651,0-yin-Fmax.csv,0.242444387,35.55351782,0.025620867,0.02638412,0.147006489,0.099351134,0.074949706,603.2563069,603.7834485,15.29025769,68.29888606,0.542508929,50,"['add', 'sub', 'mul', 'div']",,10,
652,0-yin-Fmax.csv,0.13900898,24.42778397,0.037496859,0.035314531,0.062563667,0.043744931,0.086650441,600.5296097,600.8203559,21.09106588,23.62650132,0.452164716,50,"['add', 'sub', 'mul', 'div']",,10,
653,0-yin-Fmax.csv,0.145292121,35.01004624,0.026700102,0.026644149,0.055928432,0.038401172,0.077027856,602.9465129,618.8112242,100.5023069,86.73120522,0.406258886,50,"['add', 'sub', 'mul', 'div']",,10,
654,0-yin-Fmax.csv,0.126235664,34.88459778,0.019262296,0.019256949,0.023161687,0.027047751,0.073296898,600.8383229,601.0144765,76.35325956,65.71113825,0.425361146,50,"['add', 'sub', 'mul', 'div']",,10,
655,0-yin-Fmax.csv,0.115136887,47.55549622,0.021918084,0.022173536,0.025346692,0.031675403,0.069105449,602.2929776,614.87289,56.19225574,64.88532019,0.445699566,50,"['add', 'sub', 'mul', 'div']",,10,
656,0-yin-Fmax.csv,0.113744778,29.32065201,0.023971877,0.023841228,0.035208813,0.036814127,0.071929591,600.3288393,601.9623368,32.3180685,26.38806844,0.434490441,50,"['add', 'sub', 'mul', 'div']",,10,
657,0-yin-Fmax.csv,0.168585645,35.20697045,0.024383229,0.024198868,0.026755614,0.030275907,0.071011101,601.4867408,601.1627944,35.91355872,27.21313858,0.415830653,50,"['add', 'sub', 'mul', 'div']",,10,
658,0-yin-Fmax.csv,0.132767577,38.65256619,0.028590318,0.023601748,0.03211641,0.046278739,0.074106089,601.3041444,600.4764035,39.24208927,45.47286701,0.456048377,50,"['add', 'sub', 'mul', 'div']",,10,
659,0-yin-Fmax.csv,0.158200174,24.33916879,0.026964904,0.027518106,0.085688394,0.106387539,0.075754999,601.3595059,600.666132,16.68272257,14.4720366,0.447178184,50,"['add', 'sub', 'mul', 'div']",,10,
660,0-yin-Fmax.csv,0.124001264,43.01252055,0.026600795,0.027773792,0.034309859,0.02971345,0.073740861,602.3965943,600.4684997,33.23449016,38.31890655,0.505879271,50,"['add', 'sub', 'mul', 'div']",,10,
661,0-yin-Fmax.csv,0.131757068,42.91152906,0.031233097,0.029208758,0.032926702,0.039699758,0.079264926,600.4845099,600.7829518,39.6448586,24.78931332,0.480501871,50,"['add', 'sub', 'mul', 'div']",,10,
662,0-yin-Fmax.csv,0.177347829,43.48699903,0.027354831,0.027391389,0.039135219,0.032785337,0.076588376,600.8907955,600.5984111,44.33048344,57.0526979,0.449553587,50,"['add', 'sub', 'mul', 'div']",,10,
663,0-yin-Fmax.csv,0.113745956,39.81724095,0.028665776,0.029922749,0.033865543,0.036266145,0.073372111,600.8332179,600.7100916,52.75138068,34.17607093,0.445930874,50,"['add', 'sub', 'mul', 'div']",,10,
664,0-yin-Fmax.csv,0.150059158,41.91141009,0.032077081,0.031633201,0.038578581,0.036359705,0.080435573,601.2666211,606.612067,45.99256063,32.31699848,0.402062939,50,"['add', 'sub', 'mul', 'div']",,10,
665,0-yin-Fmax.csv,0.139169737,38.82136655,0.020572651,0.022361182,0.02529134,0.036387995,0.06984298,601.9337013,600.7314835,42.1965642,53.74399567,0.488096716,50,"['add', 'sub', 'mul', 'div']",,10,
666,0-yin-Fmax.csv,0.179257421,26.21343279,0.035040582,0.032262673,0.098741805,0.033773953,0.080435573,669.830056,602.0383699,17.61473441,26.57384372,0.402062939,50,"['add', 'sub', 'mul', 'div']",,10,
667,0-yin-Fmax.csv,0.112352272,37.02950525,0.025355874,0.023508609,0.085905735,0.050260417,0.07452609,601.4411383,601.2805498,20.63257194,34.8763473,0.401111263,50,"['add', 'sub', 'mul', 'div']",,10,
668,0-yin-Fmax.csv,0.126929691,27.64524198,0.024289665,0.023179375,0.028132498,0.028956586,0.070422324,600.6871386,600.7182488,46.17591739,40.64007425,0.4293667,50,"['add', 'sub', 'mul', 'div']",,10,
669,0-yin-Fmax.csv,0.157713553,42.03942108,0.026503604,0.02671766,0.037631804,0.032742182,0.077027856,601.0545998,623.9247792,76.20508742,54.04790306,0.406258886,50,"['add', 'sub', 'mul', 'div']",,10,
670,0-yin-Fmax.csv,0.151901053,38.89109683,0.029399248,0.028646985,0.088984177,0.087834946,0.075773295,601.5679841,608.6563835,18.7972374,18.57837534,0.364623973,50,"['add', 'sub', 'mul', 'div']",,10,
671,0-yin-Fmax.csv,0.132845006,35.99841619,0.028421609,0.028700468,0.068822203,0.044995655,0.077014852,601.6290309,600.4473522,23.06545734,24.64599967,0.413881489,50,"['add', 'sub', 'mul', 'div']",,10,
672,0-yin-Fmax.csv,0.121672466,38.0032804,0.023723915,0.021208105,0.024786997,0.024128134,0.068315977,600.7633765,606.5958531,47.60829759,24.47211742,0.428768933,50,"['add', 'sub', 'mul', 'div']",,10,
673,0-yin-Fmax.csv,0.135842848,37.86728525,0.02090018,0.021423676,0.031990093,0.079178471,0.076422587,600.8662841,600.6276422,52.91180205,45.00124788,0.439341872,50,"['add', 'sub', 'mul', 'div']",,10,
674,0-yin-Fmax.csv,0.132813413,24.71156573,0.025317699,0.024359053,0.028669722,0.029507138,0.071011101,600.610733,600.4059463,24.16366696,24.21704769,0.415830653,50,"['add', 'sub', 'mul', 'div']",,10,
675,0-yin-Fmax.csv,0.131347435,34.57870364,0.030363591,0.03052046,0.040597348,0.034926005,0.075650806,601.3108234,600.8439171,20.89698148,30.14957786,0.435251159,50,"['add', 'sub', 'mul', 'div']",,10,
676,0-yin-Fmax.csv,0.149606367,41.20875311,0.016749551,0.016902252,0.02594347,0.021505842,0.068554158,601.2451138,603.0004685,32.80297947,36.0314362,0.41576593,50,"['add', 'sub', 'mul', 'div']",,10,
677,0-yin-Fmax.csv,0.151426386,40.030123,0.021805735,0.020627063,0.027724385,0.034004011,0.070664235,602.8623953,600.9086809,39.30937767,36.53887939,0.392212699,50,"['add', 'sub', 'mul', 'div']",,10,
678,0-yin-Fmax.csv,0.133195721,38.17240977,0.018282618,0.012989422,0.020536026,0.030703764,0.071098581,603.1852288,601.6239452,36.42647934,35.80890393,0.462737208,50,"['add', 'sub', 'mul', 'div']",,10,
679,0-yin-Fmax.csv,0.116434388,59.30732012,0.019786903,0.020746251,0.021788339,0.035298622,0.073720132,606.7288129,601.8741667,115.2646022,41.49709034,0.443421929,50,"['add', 'sub', 'mul', 'div']",,10,
680,0-yin-Fmax.csv,0.124367624,37.53350258,0.02592487,0.025137606,0.167565198,0.065876475,0.074949706,609.2916479,600.4099061,22.44403529,44.93503284,0.542508929,50,"['add', 'sub', 'mul', 'div']",,10,
681,0-yin-Fmax.csv,0.182065383,41.12496519,0.03126252,0.030632537,0.038660763,0.0360538,0.083478912,601.0410335,600.5974791,45.76524425,56.86680412,0.423064423,50,"['add', 'sub', 'mul', 'div']",,10,
682,0-yin-Fmax.csv,0.155220157,41.11956477,0.03428861,0.037527392,0.064181261,0.095456509,0.086650441,600.6298959,603.4652176,46.86372638,32.74270844,0.452164716,50,"['add', 'sub', 'mul', 'div']",,10,
683,0-yin-Fmax.csv,0.143944327,41.33298516,0.016514988,0.015747071,0.022850119,0.025431347,0.068449404,600.5969284,761.8903224,38.16516042,37.31710315,0.445484603,50,"['add', 'sub', 'mul', 'div']",,10,
684,0-yin-Fmax.csv,0.159596325,39.77207756,0.021810404,0.022138062,0.020076627,0.022161689,0.069643983,601.6437078,602.3535874,31.54179263,32.76802826,0.449698596,50,"['add', 'sub', 'mul', 'div']",,10,
685,0-yin-Fmax.csv,0.171483556,40.97365665,0.026754911,0.027015538,0.0387805,0.040192648,0.077014852,606.1675463,600.8887527,34.91085887,31.78812575,0.413881489,50,"['add', 'sub', 'mul', 'div']",,10,
686,0-yin-Fmax.csv,0.126102917,49.37904334,0.024849543,0.027690528,0.03720156,0.033033977,0.075641086,600.8697505,603.4871035,48.28206825,53.08561301,0.399545887,50,"['add', 'sub', 'mul', 'div']",,10,
687,0-yin-Fmax.csv,0.183384911,25.32502246,0.026688552,0.029415638,0.057648479,0.044734296,0.075773295,600.5079808,601.094228,19.7269249,22.12565541,0.364623973,50,"['add', 'sub', 'mul', 'div']",,10,
688,0-yin-Fmax.csv,0.231142452,48.76955414,0.021982641,0.02115226,0.027134057,0.0327456,0.071421546,601.3833396,601.4838939,58.25880694,43.84077287,0.41565206,50,"['add', 'sub', 'mul', 'div']",,10,
689,0-yin-Fmax.csv,0.114484481,41.55702782,0.015919989,0.014227961,0.021834091,0.026731081,0.058584543,602.6846583,602.0538917,48.57715797,27.97246885,0.374614084,50,"['add', 'sub', 'mul', 'div']",,10,
690,0-yin-Fmax.csv,0.122537157,31.2056601,0.027876544,0.029446634,0.033908402,0.039071047,0.079264926,600.4370956,600.3689685,35.63126779,36.20817351,0.480501871,50,"['add', 'sub', 'mul', 'div']",,10,
691,0-yin-Fmax.csv,0.126638131,27.50418234,0.021120242,0.023985105,0.023954094,0.024446131,0.070664235,600.5195601,600.7609518,41.74295926,37.47436333,0.392212699,50,"['add', 'sub', 'mul', 'div']",,10,
692,0-yin-Fmax.csv,0.175567722,38.44436932,0.023365611,0.024763269,0.025423393,0.034216072,0.068724851,601.2710702,601.0543129,81.47144747,58.26687098,0.493938454,50,"['add', 'sub', 'mul', 'div']",,10,
693,0-yin-Fmax.csv,0.242279082,42.20614696,0.015522497,0.021615829,0.02179519,0.02129464,0.068254661,602.695236,611.2877431,56.64327812,100.0457776,0.48758632,50,"['add', 'sub', 'mul', 'div']",,10,
694,0-yin-Fmax.csv,0.172885779,28.61394167,0.032911195,0.03055442,0.034577259,0.038995895,0.080107927,600.818368,600.7676628,34.77683735,31.97889781,0.461456501,50,"['add', 'sub', 'mul', 'div']",,10,
695,0-yin-Fmax.csv,0.16792311,39.7858572,0.02425412,0.024239537,0.027063991,0.026905465,0.076183412,602.0071502,601.9684136,47.22787857,52.0385406,0.444834658,50,"['add', 'sub', 'mul', 'div']",,10,
696,0-yin-Fmax.csv,0.165926538,36.98475456,0.02090391,0.020423538,0.218773046,0.027030867,0.063878291,602.1149998,600.8482852,53.16199493,55.96245837,0.44369452,50,"['add', 'sub', 'mul', 'div']",,10,
697,0-yin-Fmax.csv,0.199510621,47.60668898,0.015522497,0.018905999,0.02125731,0.019970179,0.068254661,600.9480174,601.3239934,94.51370716,50.16502547,0.48758632,50,"['add', 'sub', 'mul', 'div']",,10,
698,0-yin-Fmax.csv,0.126012101,37.34839559,0.024035538,0.022943644,0.02896498,0.028257465,0.074510831,601.8093803,601.0154538,42.44027185,30.16868401,0.434168766,50,"['add', 'sub', 'mul', 'div']",,10,
699,0-yin-Fmax.csv,0.181744532,39.80300975,0.029423072,0.028896368,0.038329475,0.12567803,0.075773295,601.0186501,602.1164408,26.80490899,16.71810412,0.364623973,50,"['add', 'sub', 'mul', 'div']",,10,
700,0-yin-ifss.csv,8.747421479,66.64781713,3.750533463,4.075740688,6.158775742,4.545268541,13.18348437,600.744483,601.5621719,476.1036379,502.8131814,31.81500701,50,"['add', 'sub', 'mul', 'div']",,10,
701,0-yin-ifss.csv,12.49494919,28.9429512,4.251327885,4.061799389,6.670061593,6.87069852,12.33370658,600.5063117,600.3140867,83.49786377,253.7276988,28.24427448,50,"['add', 'sub', 'mul', 'div']",,10,
702,0-yin-ifss.csv,11.92932403,50.78267384,4.97684272,4.831307101,7.115299722,7.441179512,11.9505609,601.1541889,600.6875637,641.7483282,386.1978614,27.96208628,50,"['add', 'sub', 'mul', 'div']",,10,
703,0-yin-ifss.csv,9.139613636,32.83635354,3.74231737,3.725160449,4.983135387,5.040322443,12.20816389,606.6668835,603.5331726,245.08902,128.666357,28.50477907,50,"['add', 'sub', 'mul', 'div']",,10,
704,0-yin-ifss.csv,8.919910558,59.7093544,3.923028704,3.68556136,6.635187774,6.199386599,12.69534401,601.1301508,600.4079993,151.7201002,207.6672571,29.09574415,50,"['add', 'sub', 'mul', 'div']",,10,
705,0-yin-ifss.csv,9.0810889,80.41203308,3.925624388,3.988060915,6.379085838,6.287118949,12.33370658,603.5912583,601.0825713,640.6272895,89.80891085,28.24427448,50,"['add', 'sub', 'mul', 'div']",,10,
706,0-yin-ifss.csv,12.4065153,53.99714994,3.390553641,3.317975468,5.540611803,5.015792544,10.76975204,611.77619,600.9131777,109.3005791,131.4321148,28.2834669,50,"['add', 'sub', 'mul', 'div']",,10,
707,0-yin-ifss.csv,12.04853883,46.97945189,4.425945201,4.357345072,5.663533385,5.361679477,12.84262544,600.8408158,600.2884502,166.9481657,135.2976987,29.66712162,50,"['add', 'sub', 'mul', 'div']",,10,
708,0-yin-ifss.csv,11.11557735,49.5679729,3.715747679,3.593091954,5.879382442,5.930208413,12.57274697,601.4063692,600.8054719,365.0289364,218.5921471,27.75934339,50,"['add', 'sub', 'mul', 'div']",,10,
709,0-yin-ifss.csv,9.185438977,60.99522614,3.802828665,3.49941177,17.9455877,8.999210673,10.99117723,600.7072597,601.1058872,106.3689134,355.8994846,26.29066137,50,"['add', 'sub', 'mul', 'div']",,10,
710,0-yin-ifss.csv,9.540856273,53.05865479,4.381599019,4.627542103,7.126962517,7.030591497,10.32111692,601.0175297,600.9062035,135.4500988,111.3299046,27.17720812,50,"['add', 'sub', 'mul', 'div']",,10,
711,0-yin-ifss.csv,9.873207141,66.44969869,4.70393635,5.082055419,7.55156533,6.73984433,11.9505609,601.8554671,606.4029596,543.754529,648.2441623,27.96208628,50,"['add', 'sub', 'mul', 'div']",,10,
712,0-yin-ifss.csv,8.868587736,86.31780481,3.338951527,3.144878002,11.54412643,7.730122902,11.62195306,601.20679,606.2996716,458.1962676,381.8642533,27.15015435,50,"['add', 'sub', 'mul', 'div']",,10,
713,0-yin-ifss.csv,7.668282063,76.34327722,3.325861739,3.304322317,5.906633892,7.450787278,12.17161797,602.5869746,602.2179847,142.4850883,357.8518009,27.49047076,50,"['add', 'sub', 'mul', 'div']",,10,
714,0-yin-ifss.csv,9.460903672,63.84791803,3.95438327,3.91681169,6.573618806,5.811870489,12.41068168,600.6212995,617.2319415,129.4200816,293.7368898,30.64511949,50,"['add', 'sub', 'mul', 'div']",,10,
715,0-yin-ifss.csv,9.083214679,44.35932803,3.361794124,3.077527345,9.13633215,5.914370272,11.33859886,602.3698781,600.7073517,80.987216,104.46382,28.90477222,50,"['add', 'sub', 'mul', 'div']",,10,
716,0-yin-ifss.csv,8.847055597,62.11295414,3.850778841,3.93499746,5.471319101,4.225652247,11.77146585,600.374558,602.4901023,231.99985,364.9530044,26.474817,50,"['add', 'sub', 'mul', 'div']",,10,
717,0-yin-ifss.csv,9.955138288,59.43971491,3.38371003,3.569574819,4.4247492,4.460308802,11.31819449,601.0393341,601.6656847,391.4936521,364.9871492,27.27420943,50,"['add', 'sub', 'mul', 'div']",,10,
718,0-yin-ifss.csv,10.0231107,73.30339813,4.241667589,4.288527939,5.909090651,5.510165734,12.16739191,602.3203294,601.653476,302.2723906,413.2324035,28.46036701,50,"['add', 'sub', 'mul', 'div']",,10,
719,0-yin-ifss.csv,9.79570872,59.343822,3.875953563,3.651662598,5.366743249,4.66185059,12.46190538,612.815388,600.4990914,275.7089376,542.9472482,27.76165574,50,"['add', 'sub', 'mul', 'div']",,10,
720,0-yin-ifss.csv,8.224309147,57.4515655,3.977515766,4.06747837,10.61636488,5.995367182,12.94654596,601.7850575,600.4100828,75.17670202,299.2797382,32.47407275,50,"['add', 'sub', 'mul', 'div']",,10,
721,0-yin-ifss.csv,9.848196542,53.01589608,4.28653026,3.849018007,5.098776468,5.735123553,12.4206742,601.1879883,600.4393382,332.9546046,94.18262887,26.96429155,50,"['add', 'sub', 'mul', 'div']",,10,
722,0-yin-ifss.csv,7.31530164,60.98616695,3.782844353,4.016512379,5.414641792,4.352076739,13.42580241,600.7571981,600.4543343,47.21570134,187.8506153,27.10993524,50,"['add', 'sub', 'mul', 'div']",,10,
723,0-yin-ifss.csv,11.57113495,56.80410051,3.309955361,3.258585813,4.297027758,4.569814669,11.64954315,616.5656168,601.1661932,443.1015737,588.0223138,26.76574888,50,"['add', 'sub', 'mul', 'div']",,10,
724,0-yin-ifss.csv,10.52163491,55.1183753,3.224121934,3.182060031,14.12126072,14.22419494,10.876068,602.6539164,601.7139347,37.60734248,80.90511322,26.38986728,50,"['add', 'sub', 'mul', 'div']",,10,
725,0-yin-ifss.csv,12.36069985,66.98682117,4.451200041,4.717828772,5.908971449,8.758050682,12.58095074,600.8049796,617.7629745,388.3001561,159.7317424,26.63813399,50,"['add', 'sub', 'mul', 'div']",,10,
726,0-yin-ifss.csv,9.312512326,64.28691816,4.326724961,4.10591491,9.680643649,7.903450037,11.96433459,600.8370595,600.68751,353.6096981,81.93097568,30.2331798,50,"['add', 'sub', 'mul', 'div']",,10,
727,0-yin-ifss.csv,7.508918145,82.83561826,3.847252185,3.907888132,5.161312781,3.937326833,12.29598626,601.258045,601.5737734,586.1390851,515.6355221,28.55174406,50,"['add', 'sub', 'mul', 'div']",,10,
728,0-yin-ifss.csv,14.21737648,52.34121132,3.519002643,3.754897612,4.761251088,5.819606313,12.73430263,600.7457721,609.8550198,647.9635658,127.4220021,27.95883828,50,"['add', 'sub', 'mul', 'div']",,10,
729,0-yin-ifss.csv,10.34628114,64.04162693,3.349148137,3.218278383,5.332117899,4.95906524,12.35976273,600.9360788,602.0716202,153.57461,259.8645172,28.5908576,50,"['add', 'sub', 'mul', 'div']",,10,
730,0-yin-ifss.csv,10.94686315,74.0994432,3.933675145,3.915451056,6.088369688,6.13123268,11.69645213,612.7363882,600.6681881,617.3110514,489.8675194,27.66137419,50,"['add', 'sub', 'mul', 'div']",,10,
731,0-yin-ifss.csv,8.152525644,75.43015122,3.739238915,3.71597671,5.72148964,5.95156199,12.67292597,611.3800144,609.6261363,320.4327822,460.9494822,28.03154321,50,"['add', 'sub', 'mul', 'div']",,10,
732,0-yin-ifss.csv,16.55593934,49.79998374,4.186800013,4.658430233,5.893390934,5.692787657,11.93171285,602.6405826,609.8232327,312.7733202,239.4624178,31.01316035,50,"['add', 'sub', 'mul', 'div']",,10,
